"avatar-base_Image__FZpQS src","EmployerProfile_compactEmployerName__9MGcV","rating-single-star_RatingText__5fdjN","JobCard_jobTitle__GLyJ1","JobCard_jobTitle__GLyJ1 href","JobCard_location__Ds1fM","JobCard_trackingLink__HMyun href","JobCard_adTag__ki7lt","JobCard_listingAge__jJsuc","text-with-icon_LabelContainer__hmHB4"
"","Titanom Technologies","3,0","Talentpool | Software Engineering","https://www.glassdoor.de/job-listing/talentpool-software-engineering-titanom-solutions-gmbh-JV_IC2826996_KO0,31_KE32,54.htm?jl=1010113841282","Germering","https://www.glassdoor.de/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=0000019dd2762413840dbb05435d379f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_9c068122&cb=1777352451400&jobListingId=1010113841282&jrtk=5-yul1-0-1jn97c931l522800-14614a9978670eb9","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/2866090/cib-software-squarelogo-1567501723696.png","CIB software","3,0","Machine Learning Engineer (m/w/d)","https://www.glassdoor.de/job-listing/machine-learning-engineer-mwd-cib-software-JV_IC4990924_KO0,29_KE30,42.htm?jl=1010110644434","München","https://www.glassdoor.de/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=0000019dd2762413840dbb05435d379f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_fcf94aed&cb=1777352451399&jobListingId=1010110644434&jrtk=5-yul1-0-1jn97c931l522800-0fd921982d172bde","","4T",""
"https://media.glassdoor.com/sql/583631/cellebrite-squareLogo-1720723276397.png","Cellebrite","4,2","Deployment Engineer, EMEA","https://www.glassdoor.de/job-listing/deployment-engineer-emea-cellebrite-JV_IC4990924_KO0,24_KE25,35.htm?jl=1010114071902","München","https://www.glassdoor.de/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=0000019dd2762413840dbb05435d379f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_2c372549&cb=1777352451400&jobListingId=1010114071902&jrtk=5-yul1-0-1jn97c931l522800-137164f13dabd6b7","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/3914779/airapps-squareLogo-1622020565829.png","AirApps","2,1","Backend QA Engineer","https://www.glassdoor.de/job-listing/backend-qa-engineer-airapps-JV_IC4990924_KO0,19_KE20,27.htm?jl=1010114933031","München","https://www.glassdoor.de/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=0000019dd2762413840dbb05435d379f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_15c7ddce&cb=1777352451399&jobListingId=1010114933031&jrtk=5-yul1-0-1jn97c931l522800-fbc83d0bdf0d9daa","","24Std",""
"https://media.glassdoor.com/sql/369979/erni-squarelogo-1521025685936.png","ERNI","3,1","Data & AI Solution Architect (m/w/d)","https://www.glassdoor.de/job-listing/data-ai-solution-architect-mwd-erni-JV_IC4990924_KO0,30_KE31,35.htm?jl=1010114201277","München","https://www.glassdoor.de/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=0000019dd2762413840dbb05435d379f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_b355f3fe&cb=1777352451399&jobListingId=1010114201277&jrtk=5-yul1-0-1jn97c931l522800-6742020d13789a31","","24Std",""
"https://media.glassdoor.com/sql/297311/mazars-squareLogo-1717224184122.png","Forvis Mazars Group","3,5","Software Engineer (all genders)","https://www.glassdoor.de/job-listing/software-engineer-all-genders-mazars-JV_IC4990924_KO0,29_KE30,36.htm?jl=1010111946414","München","https://www.glassdoor.de/partner/jobListing.htm?pos=201&ao=1110586&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_360d0a62&cb=1777352457513&jobListingId=1010111946414&cpc=FA84DF7EA1EC2398&jrtk=5-yul1-0-1jn97cf1lh74m800-d1b60238df57ce03---6NYlbfkN0AxGkdM8_I8RUwBCUv6iHRuQkndsuw8SlpyDjb6b5_Veje5mJQ6UXjGql_qzYic_UxKH7gFtyONI0jDF_sWoyoUaBoqoMpoVMxcXpx2N6dG2DcPaQqJvjjV6qDSnsKGABWPVZNMVp9O52ZaZGAFzn21RNPQ5-muKv3UmS-exj2gpqsKJqnG7W7wIMLedN3YVHqF0UR0pwK6gKNFJJPJEcQ4BqTBM6zbTf0gjs_idm5S7q7RiuWBE6pPIlhirxJQ87QFbdubg_bWkafYV8KIRucWPidwsN8EJ9tRA_muT7Iv32ipSke6TmIlgICms8Vm3egi8QWOx1dgXVgbVLA6o9P-KMVdjVfFgApCR40XJWiCZOAdbG-2ye-Dly9pc0OqKDpcbQm5W_Cmfl7TcYZz_5WKSuDKEHcBD_7szY2EvInccfhgUjl94kVciVd3oxM6xpdFXBHIXYkiarG2WigIRClg3N-LEa1yrpoNHKDgITtkBQc7OYQx5RQm0XJo-Yp8q8sSH0RnHDG4lZlQMcwsXQ2TPnI9YuWfzPAxlyfBzJoJHjJlaG4bSXAgIWN2OJmFrlEKklZ2llumVNNKIiK0BwqWsTKe6FI3vVBxTtxJ3_ziRhtGV1J9FXXBCKU3DB8WZ5iD17EAY8IqmME3uuFx5nxLeBFJK1iFq5_aQgxkVefAjK1BAp3Wyb2CWgoqzZa8Eer0eY5a-or6gUmEBi-toPmdAi3dsUZ4xOHlg8tgPh5KAyAOFk-230ql","Anzeige","3T","Schnell bewerben"
"https://media.glassdoor.com/sql/1189422/pmone-squareLogo-1691417268992.png","pmOne","2,7","(Senior) AI Engineer - Consultant (w/m/d)","https://www.glassdoor.de/job-listing/senior-ai-engineer-consultant-wmd-pmone-JV_IC4990924_KO0,33_KE34,39.htm?jl=1010108130431","München","https://www.glassdoor.de/partner/jobListing.htm?pos=202&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_9f87481e&cb=1777352457508&jobListingId=1010108130431&jrtk=5-yul1-0-1jn97cf1lh74m800-5123c353c85970ae","","6T",""
"https://media.glassdoor.com/sql/991558/tacto-squarelogo-1575894365086.png","Tacto","3,9","(Intern, Technical) Builder in Residence","https://www.glassdoor.de/job-listing/intern-technical-builder-in-residence-tacto-JV_IC4990924_KO0,37_KE38,43.htm?jl=1010115146051","München","https://www.glassdoor.de/partner/jobListing.htm?pos=203&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_16ce8a26&cb=1777352457510&jobListingId=1010115146051&jrtk=5-yul1-0-1jn97cf1lh74m800-01b7eef717203bfc","","24Std",""
"https://media.glassdoor.com/sql/629637/genedata-squarelogo-1435220466867.png","Genedata","4,1","Java Software Engineer","https://www.glassdoor.de/job-listing/java-software-engineer-genedata-JV_KO0,22_KE23,31.htm?jl=1010114670870","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=204&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_e538222f&cb=1777352457510&jobListingId=1010114670870&jrtk=5-yul1-0-1jn97cf1lh74m800-20d3ed43aa1466cc","","24Std",""
"https://media.glassdoor.com/sql/545773/hilti-squarelogo-1481910139378.png","Hilti Group","3,9","Embedded Software Engineer – Motor Control (m/f/d)","https://www.glassdoor.de/job-listing/embedded-software-engineer-motor-control-mfd-hilti-group-JV_IC4990924_KO0,44_KE45,56.htm?jl=1010114486726","München","https://www.glassdoor.de/partner/jobListing.htm?pos=205&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_dce55353&cb=1777352457512&jobListingId=1010114486726&jrtk=5-yul1-0-1jn97cf1lh74m800-f69336c76cabe23b","","24Std",""
"","Tekkminds AG","","Senior Cloud Software Engineer – Backend & KI (m/w/d)","https://www.glassdoor.de/job-listing/senior-cloud-software-engineer-backend-ki-mwd-tekkminds-ag-JV_IC4990924_KO0,45_KE46,58.htm?jl=1010114218697","München","https://www.glassdoor.de/partner/jobListing.htm?pos=206&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_5b750b91&cb=1777352457514&jobListingId=1010114218697&jrtk=5-yul1-0-1jn97cf1lh74m800-3707855219a52da7","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/2536496/futrue-squarelogo-1582287064727.png","FUTRUE","4,2","Neural Interface Software Engineer, Brain-Computer Interfaces","https://www.glassdoor.de/job-listing/neural-interface-software-engineer-brain-computer-interfaces-futrue-JV_IC2759888_KO0,60_KE61,67.htm?jl=1010109170775","Gräfelfing","https://www.glassdoor.de/partner/jobListing.htm?pos=207&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_b0d09ea9&cb=1777352457515&jobListingId=1010109170775&jrtk=5-yul1-0-1jn97cf1lh74m800-202cd464def9e530","","5T","Schnell bewerben"
"https://media.glassdoor.com/sql/369979/erni-squarelogo-1521025685936.png","ERNI","3,1","Solution Architect (m/w/d)","https://www.glassdoor.de/job-listing/solution-architect-mwd-erni-JV_KO0,22_KE23,27.htm?jl=1010114201258","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=208&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_52983de4&cb=1777352457514&jobListingId=1010114201258&jrtk=5-yul1-0-1jn97cf1lh74m800-8df379ad30ca9508","","24Std",""
"https://media.glassdoor.com/sql/9849/giesecke-and-devrient-squarelogo-1389058650533.png","Giesecke+Devrient","3,5","Software Architect Java (m/f/d)","https://www.glassdoor.de/job-listing/software-architect-java-mfd-giesecke-devrient-JV_IC4990924_KO0,27_KE28,45.htm?jl=1010114808157","München","https://www.glassdoor.de/partner/jobListing.htm?pos=209&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_ceadcf86&cb=1777352457514&jobListingId=1010114808157&jrtk=5-yul1-0-1jn97cf1lh74m800-6843b57733c89a15","","24Std",""
"https://media.glassdoor.com/sql/10074175/phlair-squareLogo-1751542889373.png","Phlair","5,0","Working Student / Intern – Control Team (Systems & Data Infrastructure) (f/m/d)","https://www.glassdoor.de/job-listing/working-student-intern-control-team-systems-data-infrastructure-fmd-phlair-JV_IC4990924_KO0,67_KE68,74.htm?jl=1010108105270","München","https://www.glassdoor.de/partner/jobListing.htm?pos=210&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_e37a3355&cb=1777352457515&jobListingId=1010108105270&jrtk=5-yul1-0-1jn97cf1lh74m800-82f43602c7eb6583","","6T",""
"https://media.glassdoor.com/sql/991558/tacto-squarelogo-1575894365086.png","Tacto","3,9","Junior Product Designer","https://www.glassdoor.de/job-listing/junior-product-designer-tacto-JV_IC4990924_KO0,23_KE24,29.htm?jl=1010115146050","München","https://www.glassdoor.de/partner/jobListing.htm?pos=211&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_196e4a83&cb=1777352457514&jobListingId=1010115146050&jrtk=5-yul1-0-1jn97cf1lh74m800-1c53b76000a2c869","","24Std",""
"https://media.glassdoor.com/sql/1117538/lobster-squarelogo-1587411350688.png","Lobster","3,6","Senior Machine Learning Engineer","https://www.glassdoor.de/job-listing/senior-machine-learning-engineer-lobster-JV_IC4990924_KO0,32_KE33,40.htm?jl=1010107757463","München","https://www.glassdoor.de/partner/jobListing.htm?pos=212&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_7dc83384&cb=1777352457515&jobListingId=1010107757463&jrtk=5-yul1-0-1jn97cf1lh74m800-0ec81feb99ede0db","","6T",""
"https://media.glassdoor.com/sql/2945494/indevis-squarelogo-1630587783114.png","indevis","3,4","System Engineer Cloud (m/w/d)","https://www.glassdoor.de/job-listing/system-engineer-cloud-mwd-indevis-JV_IC4990924_KO0,25_KE26,33.htm?jl=1010114559816","München","https://www.glassdoor.de/partner/jobListing.htm?pos=213&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_251c6574&cb=1777352457515&jobListingId=1010114559816&jrtk=5-yul1-0-1jn97cf1lh74m800-23a28c2974203d19","","24Std",""
"","innotemp","","Entwickler für Regelungsalgorithmen (m/w/d)","https://www.glassdoor.de/job-listing/entwickler-f%C3%BCr-regelungsalgorithmen-mwd-innotemp-gmbh-JV_IC2740579_KO0,39_KE40,53.htm?jl=1010109160012","Gröbenzell","https://www.glassdoor.de/partner/jobListing.htm?pos=214&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_9dcc1176&cb=1777352457514&jobListingId=1010109160012&jrtk=5-yul1-0-1jn97cf1lh74m800-c3e1f76f97ab2d1b","","5T",""
"","MedMatic GmbH","","Founding Product Engineer","https://www.glassdoor.de/job-listing/founding-product-engineer-medmatic-gmbh-JV_IC4990924_KO0,25_KE26,39.htm?jl=1010111825345","München","https://www.glassdoor.de/partner/jobListing.htm?pos=215&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_5efc03d5&cb=1777352457515&jobListingId=1010111825345&jrtk=5-yul1-0-1jn97cf1lh74m800-bf5ac4f6192c8a12","","3T","Schnell bewerben"
"https://media.glassdoor.com/sql/2387871/citema-systems-squarelogo-1643084981778.png","Citema Systems","4,0","Linux Platform & Container Engineer (m/w/d)","https://www.glassdoor.de/job-listing/linux-platform-container-engineer-mwd-citema-systems-JV_KO0,37_KE38,52.htm?jl=1010114727861","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=216&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_eb3ad9dd&cb=1777352457518&jobListingId=1010114727861&jrtk=5-yul1-0-1jn97cf1lh74m800-b951c09ec573ad80","","24Std",""
"","Auralis","","Java Softwareentwickler:in mit Karriereambitionen - jetzt mit uns voll durchstarten!","https://www.glassdoor.de/job-listing/java-softwareentwickler-in-mit-karriereambitionen-jetzt-mit-uns-voll-durchstarten-auralis-group-JV_IC2736268_KO0,81_KE82,95.htm?jl=1010109617447","Markt Indersdorf","https://www.glassdoor.de/partner/jobListing.htm?pos=217&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_2e61d602&cb=1777352457515&jobListingId=1010109617447&jrtk=5-yul1-0-1jn97cf1lh74m800-867a4a9bfcd048f3","","5T","Schnell bewerben"
"https://media.glassdoor.com/sql/6063055/carbmee-squarelogo-1647429924465.png","carbmee","2,6","LCA Consultant (All Levels) | Climate Tech (all genders)","https://www.glassdoor.de/job-listing/lca-consultant-all-levels-climate-tech-all-genders-carbmee-JV_KO0,50_KE51,58.htm?jl=1010114807604","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=218&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_d1c68e5d&cb=1777352457516&jobListingId=1010114807604&jrtk=5-yul1-0-1jn97cf1lh74m800-10c309be89cfb441","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/431062/neilsoft-squarelogo-1381310374480.png","Neilsoft","3,7","Junior Sales Manager (m/w/d) Softwarelösungen für Prozessindustrie & Anlagenbau","https://www.glassdoor.de/job-listing/junior-sales-manager-mwd-softwarel%C3%B6sungen-f%C3%BCr-prozessindustrie-anlagenbau-neilsoft-JV_IC4990924_KO0,73_KE74,82.htm?jl=1010114488055","München","https://www.glassdoor.de/partner/jobListing.htm?pos=219&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_4020222a&cb=1777352457515&jobListingId=1010114488055&jrtk=5-yul1-0-1jn97cf1lh74m800-cc4abe00fee46dca","","24Std","Schnell bewerben"
"https://media.glassdoor.com/sql/7633/nvidia-squareLogo-1672943582283.png","NVIDIA","4,4","Senior Software K8S Engineer","https://www.glassdoor.de/job-listing/senior-software-k8s-engineer-nvidia-JV_IC4990924_KO0,28_KE29,35.htm?jl=1010115281058","München","https://www.glassdoor.de/partner/jobListing.htm?pos=220&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_7e8e489b&cb=1777352457515&jobListingId=1010115281058&jrtk=5-yul1-0-1jn97cf1lh74m800-6f2f6f9d451e0107","","24Std",""
"https://media.glassdoor.com/sql/1020899/ccv-squareLogo-1720170220785.png","CCV","3,6","Mobile Software Engineer (Android/iOS) (m/w/d)","https://www.glassdoor.de/job-listing/mobile-software-engineer-android-ios-mwd-ccv-JV_IC4991288_KO0,40_KE41,44.htm?jl=1010107598294","Au in der Hallertau","https://www.glassdoor.de/partner/jobListing.htm?pos=221&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_936f3957&cb=1777352457519&jobListingId=1010107598294&jrtk=5-yul1-0-1jn97cf1lh74m800-708d2ab7f693c549","","6T","Schnell bewerben"
"","B&O Service","4,0","Scrum Master (m/w/d)","https://www.glassdoor.de/job-listing/scrum-master-mwd-bo-service-se-JV_IC4990924_KO0,16_KE17,30.htm?jl=1010114079827","München","https://www.glassdoor.de/partner/jobListing.htm?pos=222&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_61e114a1&cb=1777352457515&jobListingId=1010114079827&jrtk=5-yul1-0-1jn97cf1lh74m800-9359421426ae6d0d","","24Std",""
"https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","SAP","4,2","Senior Developer Security (m/f/d)","https://www.glassdoor.de/job-listing/senior-developer-security-mfd-sap-JV_KO0,29_KE30,33.htm?jl=1010113409121","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=223&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_00158ffd&cb=1777352457516&jobListingId=1010113409121&jrtk=5-yul1-0-1jn97cf1lh74m800-be1f2c0e02b3d93c","","24Std",""
"https://media.glassdoor.com/sql/5124651/neura-robotics-squarelogo-1644904961241.png","Neura Robotics","3,1","Perception & Sensing Engineer — Tactile, Encoders & Camera Integration (Human)","https://www.glassdoor.de/job-listing/perception-sensing-engineer-tactile-encoders-camera-integration-human-neura-robotics-JV_IC4990924_KO0,69_KE70,84.htm?jl=1010107844440","München","https://www.glassdoor.de/partner/jobListing.htm?pos=224&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_3e0795cb&cb=1777352457516&jobListingId=1010107844440&jrtk=5-yul1-0-1jn97cf1lh74m800-96301d97d6365b32","","6T",""
"https://media.glassdoor.com/sql/4695318/iqm-finland-squarelogo-1627638010260.png","IQM Quantum Computers","3,9","QEC Calibration Engineer","https://www.glassdoor.de/job-listing/qec-calibration-engineer-iqm-quantum-computers-JV_IC4990924_KO0,24_KE25,46.htm?jl=1010114192553","München","https://www.glassdoor.de/partner/jobListing.htm?pos=225&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_6e787149&cb=1777352457516&jobListingId=1010114192553&jrtk=5-yul1-0-1jn97cf1lh74m800-564a581757099864","","24Std",""
"https://media.glassdoor.com/sql/4112/ge-healthcare-squareLogo-1672756178493.png","GE HealthCare","4,2","Senior QA Engineer (m/f/d)","https://www.glassdoor.de/job-listing/senior-qa-engineer-mfd-ge-healthcare-JV_KO0,22_KE23,36.htm?jl=1010114657335","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=226&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_bd019938&cb=1777352457516&jobListingId=1010114657335&jrtk=5-yul1-0-1jn97cf1lh74m800-ecf99c41686c8ece","","24Std",""
"","Place IT Consulting - FZCO","","Linux System Platform Engineer (m/w/d) – ANÜ (Arbeitnehmerüberlassung) | München / Hybrid","https://www.glassdoor.de/job-listing/linux-system-platform-engineer-mwd-an%C3%BC-arbeitnehmer%C3%BCberlassung-m%C3%BCnchen-hybrid-place-it-consulting-fzco-JV_IC4990924_KO0,77_KE78,102.htm?jl=1010109596201","München","https://www.glassdoor.de/partner/jobListing.htm?pos=227&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&ea=1&cs=1_4fb4a019&cb=1777352457517&jobListingId=1010109596201&jrtk=5-yul1-0-1jn97cf1lh74m800-47a556b0d0771dde","","5T","Schnell bewerben"
"https://media.glassdoor.com/sql/9849/giesecke-and-devrient-squarelogo-1389058650533.png","Giesecke+Devrient","3,5","Manager Secure Software and Product Development (m/w/d)","https://www.glassdoor.de/job-listing/manager-secure-software-and-product-development-mwd-giesecke-devrient-JV_IC4990924_KO0,51_KE52,69.htm?jl=1010114041221","München","https://www.glassdoor.de/partner/jobListing.htm?pos=228&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_9a06ec3f&cb=1777352457517&jobListingId=1010114041221&jrtk=5-yul1-0-1jn97cf1lh74m800-0d9cd2721a00958b","","24Std",""
"https://media.glassdoor.com/sql/1281225/valentum-engineering-squarelogo-1473404109422.png","Valentum Engineering","4,3","Linux System Platform Engineer* Yocto / Embedded Linux","https://www.glassdoor.de/job-listing/linux-system-platform-engineer-yocto-embedded-linux-valentum-engineering-JV_IC4990924_KO0,51_KE52,72.htm?jl=1010114233308","München","https://www.glassdoor.de/partner/jobListing.htm?pos=229&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_5cb370b6&cb=1777352457516&jobListingId=1010114233308&jrtk=5-yul1-0-1jn97cf1lh74m800-c1cf9133e3a6bbb2","","24Std",""
"https://media.glassdoor.com/sql/1281225/valentum-engineering-squarelogo-1473404109422.png","Valentum Engineering","4,3","Linux Platform & Container Engineer* Secure Linux Platform Infrastructure","https://www.glassdoor.de/job-listing/linux-platform-container-engineer-secure-linux-platform-infrastructure-valentum-engineering-JV_IC4990924_KO0,70_KE71,91.htm?jl=1010114230205","München","https://www.glassdoor.de/partner/jobListing.htm?pos=230&ao=1136043&s=58&guid=0000019dd2763c098f0400be8d3dc28f&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_f3decb64&cb=1777352457517&jobListingId=1010114230205&jrtk=5-yul1-0-1jn97cf1lh74m800-8d5b1588b7eee4fa","","24Std",""
"https://media.glassdoor.com/sql/2053612/valantic-squareLogo-1666867780771.png","valantic","4,1","Senior Developer (all genders) C++","https://www.glassdoor.de/job-listing/senior-developer-all-genders-c-valantic-JV_KO0,30_KE31,39.htm?jl=1010114660827","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=301&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_2401d3eb&cb=1777352466791&jobListingId=1010114660827&jrtk=5-yul1-0-1jn97co3g2k08000-b3b68612eaf08510","","24Std",""
"https://media.glassdoor.com/sql/2025951/atruvia-ag-squareLogo-1632749194940.png","Atruvia AG","4,4","Senior Software Entwickler und Automationsspezialist im Identity- & Access-Management (m/w/d)","https://www.glassdoor.de/job-listing/senior-software-entwickler-und-automationsspezialist-im-identity-access-management-mwd-atruvia-ag-JV_IC2459569_KO0,86_KE87,97.htm?jl=1010114943162","Aschheim","https://www.glassdoor.de/partner/jobListing.htm?pos=302&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_d5d311b2&cb=1777352466792&jobListingId=1010114943162&jrtk=5-yul1-0-1jn97co3g2k08000-1f7dfa7aa755ebac","","24Std",""
"https://media.glassdoor.com/sql/931366/hoffmann-group-squareLogo-1658335614354.png","Hoffmann Group","3,8","Duales Studium im Bereich Informatik","https://www.glassdoor.de/job-listing/duales-studium-im-bereich-informatik-hoffmann-group-JV_IC4990924_KO0,36_KE37,51.htm?jl=1010114492373","München","https://www.glassdoor.de/partner/jobListing.htm?pos=303&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_73a8548d&cb=1777352466792&jobListingId=1010114492373&jrtk=5-yul1-0-1jn97co3g2k08000-f39d9edc34a7469e","","24Std",""
"","The Ocean Package","","Praktikant / Werkstudent (m/w/d) Full-Stack Developer","https://www.glassdoor.de/job-listing/praktikant-werkstudent-mwd-full-stack-developer-the-ocean-package-JV_KO0,47_KE48,65.htm?jl=1010114632966","Deutschland","https://www.glassdoor.de/partner/jobListing.htm?pos=304&ao=1136043&s=58&guid=0000019dd276604b87dac52b92dbfd1a&src=GD_JOB_AD&t=SR&vt=w&uido=9D6858B91433D9FE91973ED4B05DC196&cs=1_af00dac7&cb=1777352466792&jobListingId=1010114632966&jrtk=5-yul1-0-1jn97co3g2k08000-d9dd13ac15362828","","24Std",""
